% Model:              6reg_allT_k_eps_result_new_kIn_epsIn_HOT_JET.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:54
% Dimension:          2
% Nodes:              84581
% Expressions:        1
% Description:        Surface
% r                       z                        Temperature
2.749999999999988E-4      0.011973824864450497     422.89948245189964
0.00948749999999999       0                        422.89943904196696
0.009624999999999991      0                        421.7515745172989
0.00948749999999999       1.0571355183384447E-4    422.59361498660473
0.009624999999999991      1.0571355183384446E-4    421.6573999255843
0.00948749999999999       2.1142710366768894E-4    422.3951114547618
0.009624999999999993      2.1142710366768892E-4    421.51996719399153
0                         0.012238807599594219     422.89948082357364
1.374999999999994E-4      0.012238807599594217     422.8994814864468
2.749999999999988E-4      0.012238807599594219     422.8994833841221
0                         0.012503790334737941     422.8994817522082
1.374999999999994E-4      0.012503790334737941     422.89948241436593
2.749999999999988E-4      0.012503790334737941     422.89948431835955
0.00976249999999999       0                        420.4061562836618
0.00989999999999999       0                        419.07667975407884
0.009762499999999992      1.0571355183384447E-4    420.3711689755013
0.00989999999999999       1.0571355183384447E-4    419.00935468419283
0.009762499999999992      2.1142710366768894E-4    420.30133053564646
0.00989999999999999       2.1142710366768894E-4    418.8998729938413
0                         0.01277582237689848      422.89948270228973
1.3749999999999938E-4     0.01277582237689848      422.89948336738365
2.7499999999999877E-4     0.01277582237689848      422.89948527799703
0                         0.013047854419059021     422.89948365845305
1.3749999999999938E-4     0.013047854419059021     422.89948432277913
2.7499999999999877E-4     0.01304785441905902      422.8994862397032
0.010037499999999991      0                        417.7169495213727
0.01017499999999999       0                        415.95210096884887
0.010037499999999991      1.0571355183384447E-4    417.49573640280715
0.01017499999999999       1.0571355183384447E-4    415.50450203458894
0.010037499999999991      2.1142710366768894E-4    417.2532732433238
0.01017499999999999       2.1142710366768894E-4    415.0651147409545
0                         0.013327123300187815     422.89948463670316
1.3749999999999938E-4     0.013327123300187815     422.89948530409777
2.7499999999999877E-4     0.013327123300187814     422.8994872276704
0                         0.013606392181316608     422.8994856213776
1.374999999999994E-4      0.013606392181316608     422.89948628788716
2.749999999999988E-4      0.013606392181316608     422.89948821776545
0.010312499999999988      0                        413.2651797715204
0.010449999999999989      0                        408.9306072969057
0.010312499999999988      1.0571355183384447E-4    412.54896127800225
0.010449999999999989      1.0571355183384446E-4    408.16129406160803
0.010312499999999988      2.1142710366768894E-4    411.93712144496527
0.010449999999999989      2.1142710366768892E-4    407.52905470842364
0                         0.013893090422257285     422.8994866288218
1.374999999999994E-4      0.013893090422257283     422.8994872984731
2.749999999999988E-4      0.013893090422257285     422.89948923500754
0                         0.01417978866319796      422.8994876430396
