% Model:              turbulent flows.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:57
% Dimension:          2
% Nodes:              14641
% Expressions:        1
% Description:        Surface
% r                       z                        tds.DiT_c/1e-9[m^2/s]
0.004711538461538459      0.21488328664799253      313045.0461256955
0.005147435897435895      0.21129785247432312      351188.2688553767
0.005576923076923074      0.20773109243697482      398431.36448583746
0.005999999999999998      0.20418300653594776      452956.87432323064
0.0064166666666666625     0.20065359477124184      512456.30727442674
0.006826923076923075      0.19714285714285718      574613.2674510983
0.007230769230769225      0.19365079365079366      637350.7784470939
0.007628205128205126      0.19017740429505137      698958.1135991814
0.008019230769230765      0.18672268907563028      758134.4848985509
0.00840384615384615       0.18328664799253036      813961.8180078142
0.00878205128205128       0.17986928104575164      865827.0565657207
0.00915384615384615       0.17647058823529416      913346.0973967137
0.009519230769230766      0.17309056956115781      956301.582488337
0.009878205128205126      0.1697292250233427       994570.6715799745
0.010230769230769229      0.1663865546218488       1028132.4534938736
0.010576923076923074      0.16306255835667605      1056981.5320183542
0.010916666666666665      0.15975723622782448      1081184.066565828
0.011249999999999996      0.15647058823529414      1100827.6021942855
0.011576923076923075      0.153202614379085        1116000.5937399392
0.011897435897435894      0.14995331465919703      1126833.3593153676
0.012211538461538458      0.14672268907563027      1133387.0188799254
0.012519230769230767      0.1435107376283847       1135935.0972686864
0.012820512820512817      0.14031746031746034      1134536.3482881684
0.013115384615384607      0.13714285714285718      1129280.6976760444
0.01340384615384615       0.13398692810457521      1120492.683334929
0.013685897435897432      0.1308496732026144       1108229.0468940553
0.013961538461538454      0.12773109243697484      1092684.6236599663
0.014230769230769227      0.12463118580765642      1074497.6703100908
0.01449358974358974       0.12154995331465922      1052602.5798700904
0.014749999999999994      0.11848739495798322      1028972.5530324066
0.015000000000000003      0.11544351073762836      1001726.812157029
0.016541666666666652      0.11241830065359484      992770.5591242607
0.01810284810126583       0.10941176470588238      938410.8143442558
0.01968354430379747       0.10642390289449113      793486.3125302979
0.021283755274261615      0.10345471521942114      569753.8698528769
0.02290348101265823       0.10050420168067227      299938.4597359995
0.02454272151898733       0.09757236227824465      63581.43099970083
0.026201476793248937      0.09465919701213821      20596.950515066845
0.02787974683544303       0.09176470588235293      8840.035421580065
0.02957753164556963       0.0888888888888889       4790.911772317984
0.031294831223628694      0.08603174603174604      986.7209924428972
0.03303164556962024       0.08319327731092437      127.10156831503969
0.03478797468354431       0.08037348272642389      15.951246649720051
0.03656381856540086       0.0775723622782446       2.145305371362534
0.03835917721518988       0.07478991596638655      0
0.04017405063291138       0.07202614379084966      0
0.042008438818565405      0.06928104575163399      0
0.04386234177215191       0.06655462184873949      0
0.04573575949367088       0.06384687208216619      0.0013088360726640352
0.04762869198312238       0.06115779645191408      0.0014329706233926825
0.04954113924050632       0.05848739495798319      0.0019235798423660577
0.05147310126582279       0.0558356676003735       0.0012815051793552297
0.05342457805907172       0.05320261437908496      5.360302185743619E-4
0.055395569620253174      0.05058823529411765      3.57279533032983E-5
0.057386075949367114      0.04799253034547152      1.6458593441805603E-4
0.059396097046413514      0.04541549953314659      4.1256132703515084E-4
0.06142563291139237       0.042857142857142844     0.0017677850448558484
0.06347468354430381       0.040317460317460314     7.749338589238227E-4
0.06554324894514768       0.03779645191409897      8.340651798693889E-4
0.06763132911392404       0.035294117647058816     9.058621483085578E-4
0.06973892405063294       0.03281045751633985      2.2613368549197297E-9
0.0718660337552743        0.03034547152194211      4.6869460577348154E-8
0.07401265822784811       0.027899159663865542     0.0037023338830374976
0.07617879746835446       0.02547152194211018      0.006469294050880623
0.07836445147679327       0.02306255835667602      8.083770540042555E-4
0.08056962025316457       0.020672268907563015     4.767907535619017E-4
0.08279430379746837       0.01830065359477123      0.030457090995447293
0.08503850210970465       0.015947712418300668     0.007859449216600558
0.08730221518987344       0.013613445378151241     0.017585753989968683
0.0895854430379747        0.011297852474323064     0
0.09188818565400847       0.009000933706816067     0.7067145533689367
0.09421044303797468       0.006722689075630242     190.15301583150534
0.09655221518987343       0.004463118580765632     1302.8567877975063
9.935897435897432E-4      0.24799253034547153      225113.84401813862
0.0014807692307692304     0.24423902894491134      227477.24325904142
0.0019615384615384603     0.24050420168067232      231084.55246947584
0.0024358974358974356     0.23678804855275445      236380.16726321983
0.0029038461538461527     0.2330905695611578       244095.4512803131
0.003365384615384614      0.22941176470588234      255450.1679099904
0.0038205128205128173     0.2257516339869281       272349.1691823761
0.004269230769230767      0.22211017740429506      297229.9619499732
0.004711538461538458      0.21848739495798328      332313.7108891119
0.005147435897435897      0.21488328664799253      377837.9870475231
0.005576923076923074      0.21129785247432312      432211.7257852851
0.005999999999999997      0.20773109243697482      493008.71142670023
0.006416666666666665      0.20418300653594776      557655.4593206915
0.0068269230769230724     0.20065359477124184      623776.6559614617
0.007230769230769225      0.19714285714285718      689374.1336309323
0.007628205128205126      0.19365079365079368      752908.9675869545
0.008019230769230765      0.19017740429505137      813284.3532883717
0.00840384615384615       0.18672268907563028      869767.424451064
0.00878205128205128       0.18328664799253036      921901.9492621167
0.009153846153846151      0.1798692810457517       969418.1515144623
0.009519230769230764      0.17647058823529416      1012170.1438697671
0.009878205128205123      0.17309056956115781      1050117.4195267085
0.010230769230769229      0.1697292250233427       1083245.442582289
0.010576923076923074      0.1663865546218488       1111628.4443644544
0.010916666666666665      0.16306255835667605      1135312.1155456824
0.011249999999999994      0.15975723622782445      1154395.9785843305
0.011576923076923075      0.15647058823529414      1169014.3017782543
0.011897435897435893      0.153202614379085        1179273.196306982
0.012211538461538461      0.149953314659197        1185339.6267357108
0.012519230769230762      0.14672268907563024      1187219.2814184201
0.012820512820512817      0.14351073762838468      1185261.979581557
0.013115384615384607      0.1403174603174603       1179573.716910538
0.01340384615384615       0.1371428571428572       1170123.9910793763
0.013685897435897432      0.13398692810457521      1157323.7396368415
0.013961538461538454      0.1308496732026144       1141263.9524049584
0.014230769230769222      0.12773109243697484      1122015.0418736548
0.01449358974358974       0.1246311858076564       1100782.4224541273
0.014749999999999994      0.12154995331465922      1075797.3703862464
0.014999999999999998      0.11848739495798322      1049170.061139761
0.01654166666666666       0.11544351073762844      1042844.6360852217
0.01810284810126583       0.1124183006535948       990165.4158506646
0.019683544303797464      0.10941176470588238      847303.9371423863
0.021283755274261615      0.10642390289449113      623729.3823572318
0.02290348101265823       0.10345471521942114      347304.31224883196
0.02454272151898733       0.10050420168067227      85191.9690021025
0.026201476793248947      0.09757236227824465      24841.225251392818
0.02787974683544303       0.09465919701213821      9786.798501161205
0.029577531645569616      0.09176470588235296      5190.355518882564
0.031294831223628694      0.08888888888888888      1306.9465819346174
0.03303164556962024       0.08603174603174604      169.22872494460006
0.03478797468354431       0.08319327731092437      21.551856360191614
0.036563818565400856      0.08037348272642386      2.8596758149607897
0.03835917721518989       0.07757236227824463      0.04210439433986449
0.040174050632911386      0.07478991596638655      0.017629431633811372
0.042008438818565405      0.07202614379084965      0.0022590897168168088
0.0438623417721519        0.06928104575163396      0
0.04573575949367088       0.06655462184873949      0.001222195978964018
0.04762869198312237       0.06384687208216619      0.0013633098925265996
0.04954113924050632       0.06115779645191408      0.001703576934722895
0.05147310126582279       0.0584873949579832       0.0011194534287235825
0.05342457805907174       0.0558356676003735       3.9225194771215597E-4
0.05539556962025315       0.05320261437908496      1.5515984605153146E-5
0.0573860759493671        0.05058823529411765      5.401414362497834E-5
0.059396097046413514      0.047992530345471525     4.664320400946481E-4
0.061425632911392386      0.04541549953314659      0.0014023106250432744
0.06347468354430384       0.042857142857142844     7.694978411814276E-4
0.0655432489451477        0.040317460317460314     5.929337313565998E-4
0.06763132911392404       0.03779645191409898      5.257354500916215E-4
0.06973892405063294       0.035294117647058816     0
0.0718660337552743        0.03281045751633985      1.8417335995882745E-7
0.07401265822784808       0.03034547152194211      0.0034138342958253635
0.07617879746835446       0.027899159663865542     0.005103171288763711
0.07836445147679326       0.02547152194211018      6.93381402449844E-4
0.08056962025316455       0.023062558356676012     0.002702415263214749
0.08279430379746835       0.020672268907563015     0.02435869443533503
0.08503850210970465       0.018300653594771236     0.0035730958831491156
0.08730221518987345       0.015947712418300668     0.007075533133434432
0.08958544303797472       0.013613445378151241     0.022052100354335552
0.09188818565400846       0.011297852474323064     0
0.09421044303797468       0.009000933706816067     0.713907426958646
0.09655221518987347       0.006722689075630241     192.51071588686835
0.09891350210970465       0.004463118580765632     1302.8413104441681
9.935897435897432E-4      0.25176470588235295      225524.4947977481
0.00148076923076923       0.24799253034547153      228214.3621600702
0.0019615384615384603     0.24423902894491134      232343.05403440772
0.0024358974358974347     0.24050420168067232      238485.3789398188
0.0029038461538461527     0.23678804855275445      247641.56184256365
0.003365384615384614      0.2330905695611578       261589.26645496322
0.0038205128205128186     0.22941176470588234      282928.3548575309
0.004269230769230768      0.22575163398692807      314346.6606739044
0.00471153846153846       0.22211017740429512      357332.904337769
0.005147435897435895      0.21848739495798322      410803.8248276698
0.005576923076923074      0.2148832866479925       472306.7073155752
0.0059999999999999975     0.21129785247432312      539015.8913408888
0.0064166666666666625     0.20773109243697482      608241.601970419
0.0068269230769230724     0.20418300653594776      677668.7535191729
0.0072307692307692255     0.20065359477124184      745480.4350937194
0.007628205128205126      0.19714285714285723      810369.3982221257
0.008019230769230763      0.19365079365079368      871466.5084789722
0.00840384615384615       0.19017740429505137      928228.6680883991
0.008782051282051282      0.1867226890756303       980331.125720866
0.009153846153846151      0.18328664799253036      1027604.7339409486
0.009519230769230766      0.17986928104575167      1069979.052850385
0.009878205128205126      0.17647058823529416      1107431.3429477217
0.010230769230769229      0.17309056956115781      1140025.8858632662
0.010576923076923074      0.1697292250233427       1167798.9061894026
0.010916666666666665      0.1663865546218488       1190887.335300188
0.011249999999999996      0.16306255835667605      1209368.72042086
0.011576923076923075      0.15975723622782445      1223343.5739613469
0.011897435897435893      0.15647058823529414      1232984.014194885
0.012211538461538458      0.153202614379085        1238404.5946775943
0.012519230769230762      0.14995331465919703      1239826.597942142
0.012820512820512811      0.14672268907563024      1237153.070583151
0.013115384615384607      0.1435107376283847       1230792.9482492674
0.01340384615384615       0.14031746031746034      1220976.896752324
0.013685897435897432      0.1371428571428572       1207484.0938170631
0.013961538461538454      0.13398692810457521      1190799.4874969313
0.014230769230769222      0.13084967320261437      1171159.4915133684
0.01449358974358974       0.12773109243697484      1148270.8397417632
0.014749999999999992      0.12463118580765642      1124274.9968402132
0.015000000000000006      0.12154995331465922      1096366.5567660956
0.016541666666666652      0.11848739495798322      1094567.0076081932
0.01810284810126583       0.1154435107376284       1042734.087818397
0.019683544303797464      0.1124183006535948       901795.2447382685
0.021283755274261615      0.10941176470588238      678799.369321337
0.02290348101265823       0.10642390289449113      396398.05997625034
0.02454272151898733       0.10345471521942114      112575.62795537288
0.026201476793248947      0.10050420168067227      32408.272837143064
0.02787974683544303       0.0975723622782446       11495.594988907715
0.02957753164556963       0.09465919701213821      5701.870649212043
0.03129483122362869       0.09176470588235293      1817.6268501635777
0.03303164556962025       0.08888888888888886      231.36893315293617
0.03478797468354431       0.08603174603174604      29.268006343263213
0.03656381856540088       0.08319327731092435      3.740154398933311
0.03835917721518988       0.08037348272642386      0.20979674540993912
0.040174050632911386      0.07757236227824463      0.01117383299378943
0.042008438818565405      0.07478991596638654      9.903694133307822E-5
0.04386234177215191       0.07202614379084965      0
0.0457357594936709        0.06928104575163399      0.001125292372140068
0.04762869198312237       0.06655462184873949      0.0013093307855444906
0.04954113924050632       0.0638468720821662       0.0015064773689496313
0.05147310126582277       0.06115779645191408      9.60322585552846E-4
0.05342457805907174       0.0584873949579832       2.511459690355388E-4
0.05539556962025315       0.055835667600373486     1.1620241771308832E-5
0.057386075949367114      0.05320261437908496      3.729503256982154E-5
0.059396097046413514      0.05058823529411765      4.888419072111103E-4
0.06142563291139239       0.04799253034547153      0.001102983923203682
0.06347468354430384       0.04541549953314659      7.212645176695224E-4
0.06554324894514767       0.042857142857142844     4.594186603957185E-4
0.06763132911392407       0.040317460317460314     4.062756381435792E-4
0.06973892405063294       0.03779645191409897      4.7756715404123835E-19
0.07186603375527427       0.035294117647058816     1.2173360174418692E-8
0.07401265822784807       0.03281045751633985      0.0034190290900178413
0.07617879746835447       0.0303454715219421       0.004309069034002038
0.07836445147679326       0.027899159663865542     5.996023340863127E-4
0.08056962025316455       0.02547152194211018      0.0028121519526305805
0.08279430379746833       0.023062558356676012     0.021029830000005807
0.08503850210970468       0.02067226890756301      0.005564025032343553
0.08730221518987342       0.018300653594771236     0.005366954974053409
0.0895854430379747        0.01594771241830067      0.007485048575590265
0.09188818565400847       0.013613445378151241     0.021232008410055653
0.09421044303797471       0.011297852474323064     0
0.09655221518987345       0.009000933706816067     0.7238027337927074
0.09891350210970468       0.006722689075630241     194.9642293229908
0.1012943037974684        0.004463118580765632     1302.8264168593023
9.935897435897432E-4      0.2555555555555556       226093.82899374983
0.0014807692307692304     0.25176470588235295      229162.03191604925
0.0019615384615384603     0.24799253034547153      233933.33490590664
0.0024358974358974356     0.24423902894491129      241188.5650106518
0.0029038461538461527     0.24050420168067235      252418.31291243422
0.003365384615384614      0.23678804855275445      270244.63146325527
0.0038205128205128186     0.23309056956115773      297746.0038959642
0.004269230769230768      0.22941176470588234      337381.844144279
0.00471153846153846       0.2257516339869281       389147.44618065027
0.005147435897435895      0.22211017740429506      450688.57452635875
0.005576923076923074      0.21848739495798328      518966.6748498799
0.005999999999999998      0.21488328664799253      590962.6300622543
0.0064166666666666625     0.21129785247432312      664015.5656567676
0.0068269230769230724     0.20773109243697482      735994.6645083887
0.0072307692307692255     0.20418300653594776      805348.8300255754
0.007628205128205125      0.20065359477124184      871041.9080310881
0.008019230769230765      0.19714285714285718      932424.5262858057
0.00840384615384615       0.19365079365079368      989117.5446301276
0.008782051282051282      0.19017740429505137      1040922.3306637722
0.009153846153846151      0.18672268907563028      1087741.204932093
0.009519230769230764      0.18328664799253036      1129555.0685760113
0.009878205128205123      0.17986928104575167      1166405.7707399735
0.010230769230769229      0.17647058823529416      1198322.703681831
0.010576923076923074      0.17309056956115781      1225437.8124413549
0.010916666666666665      0.1697292250233427       1247803.5914573714
0.011249999999999996      0.1663865546218488       1265600.4526883063
0.011576923076923071      0.16306255835667605      1278938.4854078917
0.011897435897435896      0.15975723622782448      1287889.9969293398
0.012211538461538458      0.15647058823529417      1292655.7433124864
0.012519230769230762      0.153202614379085        1293349.0232072193
0.012820512820512815      0.14995331465919703      1290287.5972748194
0.013115384615384607      0.14672268907563027      1283224.3549259116
0.013403846153846145      0.14351073762838468      1272563.484128258
0.013685897435897426      0.14031746031746034      1258784.2014387783
0.013961538461538454      0.1371428571428572       1241440.0245793862
0.014230769230769222      0.13398692810457524      1221031.213710902
0.01449358974358974       0.1308496732026144       1198104.2995624715
0.014749999999999994      0.12773109243697484      1172069.5151794243
0.015000000000000006      0.12463118580765642      1144690.8777142277
0.01654166666666666       0.12154995331465922      1148072.8243753463
0.01810284810126583       0.11848739495798324      1096067.0153102854
0.01968354430379747       0.11544351073762836      956885.1434098546
0.021283755274261615      0.1124183006535948       734830.1347292328
0.02290348101265823       0.10941176470588238      447640.34467898286
0.02454272151898733       0.10642390289449113      148152.69084030972
0.026201476793248937      0.10345471521942114      43068.190864387056
0.027879746835443038      0.10050420168067227      13985.14766236813
0.02957753164556963       0.09757236227824465      6482.893372064078
0.031294831223628694      0.09465919701213821      2667.2077160052186
0.03303164556962024       0.09176470588235294      323.330802524434
0.0347879746835443        0.08888888888888886      39.58686728676188
0.03656381856540087       0.08603174603174603      4.891309645469439
0.038359177215189895      0.08319327731092437      0.5215886264593323
0.040174050632911386      0.08037348272642389      0.011583652437857585
0.04200843881856539       0.07757236227824463      0
0.04386234177215191       0.07478991596638657      4.641505345452088E-5
0.0457357594936709        0.07202614379084966      0.0010142025752505313
0.04762869198312239       0.06928104575163399      0.001267278897310924
0.04954113924050632       0.06655462184873949      0.0013222775027319624
0.05147310126582277       0.06384687208216619      7.321448814427976E-4
0.05342457805907174       0.061157796451914104     1.1409979674630282E-4
0.05539556962025315       0.0584873949579832       1.0836694224056553E-5
0.0573860759493671        0.055835667600373486     6.47708576317453E-5
0.059396097046413535      0.05320261437908496      4.93981235959081E-4
0.061425632911392386      0.05058823529411765      9.089618858325162E-4
0.06347468354430384       0.04799253034547153      6.454917359257332E-4
0.0655432489451477        0.04541549953314659      3.2228191439073007E-4
0.06763132911392407       0.04285714285714282      1.6644621283318808E-4
0.06973892405063294       0.040317460317460314     1.507680535984909E-10
0.0718660337552743        0.03779645191409898      1.7819843227099934E-5
0.07401265822784808       0.0352941176470588       0.0033780676914981957
0.07617879746835443       0.03281045751633985      0.004061107123050424
0.07836445147679326       0.03034547152194211      5.131774874922797E-4
0.08056962025316455       0.02789915966386554      0.003034496585729996
0.08279430379746833       0.025471521942110182     0.018019676708557204
0.08503850210970465       0.023062558356676012     0.012629189797650904
0.08730221518987344       0.02067226890756302      0.0034905040995455794
0.0895854430379747        0.01830065359477123      0.004988127425742438
0.09188818565400844       0.01594771241830067      0.006499403678375301
0.09421044303797468       0.013613445378151241     0.0304192581546165
0.09655221518987345       0.01129785247432307      0
0.09891350210970465       0.009000933706816067     0.7444722588072246
0.10129430379746836       0.006722689075630241     197.5096732668338
0.10369462025316455       0.004463118580765632     1302.812078240307
9.935897435897432E-4      0.2593650793650794       226828.0416848301
0.0014807692307692302     0.2555555555555556       230358.6238906894
0.0019615384615384603     0.25176470588235295      235963.14112834804
0.0024358974358974356     0.24799253034547153      244813.72832452622
0.0029038461538461527     0.24423902894491137      259248.7997126806
0.003365384615384614      0.24050420168067232      282777.95579438313
0.003820512820512819      0.23678804855275437      318499.30004407343
0.004269230769230768      0.2330905695611578       367687.77906997193
0.004711538461538458      0.22941176470588234      428542.2298645503
0.005147435897435896      0.2257516339869281       497827.71564265364
0.005576923076923074      0.22211017740429506      572198.948100067
0.005999999999999998      0.21848739495798328      648627.0547623996
0.006416666666666665      0.21488328664799253      724630.3153826218
0.0068269230769230724     0.21129785247432312      798375.0185046332
0.0072307692307692255     0.20773109243697482      868629.3876720377
0.007628205128205128      0.20418300653594776      934622.5347721071
0.008019230769230763      0.20065359477124184      995906.4320662414
0.00840384615384615       0.19714285714285718      1052236.3620791673
0.00878205128205128       0.19365079365079368      1103496.8509005574
0.00915384615384615       0.19017740429505137      1149670.6339941728
0.009519230769230764      0.18672268907563028      1190777.5286060974
0.009878205128205126      0.18328664799253036      1226868.344622449
0.010230769230769229      0.17986928104575167      1258057.9531038275
0.010576923076923074      0.17647058823529416      1284384.2360725559
0.010916666666666665      0.17309056956115781      1306028.5854575245
0.011249999999999996      0.1697292250233427       1323038.211987657
0.011576923076923073      0.1663865546218488       1335619.597683885
0.011897435897435894      0.16306255835667605      1343934.2262607454
0.012211538461538458      0.15975723622782448      1348001.2390869183
0.012519230769230762      0.15647058823529414      1348035.50035345
0.012820512820512817      0.153202614379085        1344127.8423730426
0.013115384615384612      0.14995331465919706      1336764.792835397
0.013403846153846145      0.14672268907563027      1325515.4768357885
0.013685897435897432      0.1435107376283847       1310648.0021826867
0.01396153846153846       0.14031746031746037      1293076.7955833233
0.014230769230769222      0.1371428571428572       1272156.5403467477
0.01449358974358974       0.13398692810457521      1248238.5720229673
0.014749999999999994      0.1308496732026144       1222341.4591924632
0.015                     0.12773109243697484      1193135.8450134487
0.01654166666666666       0.12463118580765647      1202439.7756137713
0.018102848101265823      0.12154995331465922      1150203.7352454248
0.01968354430379747       0.11848739495798322      1012557.420809133
0.021283755274261615      0.1154435107376284       791913.2456968641
0.022903481012658232      0.1124183006535948       502501.86096193985
0.02454272151898733       0.10941176470588238      198239.00493632004
0.026201476793248947      0.10642390289449113      49158.36779794627
0.027879746835443038      0.1034547152194211       15689.870122004952
0.02957753164556963       0.10050420168067227      6980.885132486769
0.031294831223628694      0.09757236227824465      3570.219291761774
0.03303164556962025       0.09465919701213821      422.455259186397
0.034787974683544304      0.09176470588235296      51.05769952921396
0.036563818565400856      0.08888888888888889      6.334032486949617
0.0383591772151899        0.08603174603174604      0.8484217675185399
0.040174050632911386      0.08319327731092437      0
0.042008438818565405      0.08037348272642389      0
0.0438623417721519        0.07757236227824463      8.34191365800634E-4
0.04573575949367088       0.07478991596638655      8.982256517649695E-4
0.04762869198312237       0.07202614379084965      0.0011813643753842515
0.04954113924050632       0.06928104575163396      0.0010107950588120862
0.05147310126582277       0.06655462184873949      4.62302997627462E-4
0.05342457805907172       0.06384687208216619      5.0242551358697655E-5
0.055395569620253174      0.06115779645191408      7.93615055621568E-6
0.0573860759493671        0.0584873949579832       7.21025677628863E-5
0.059396097046413514      0.05583566760037348      3.692692609735042E-4
0.061425632911392386      0.05320261437908496      7.795523965356196E-4
0.06347468354430381       0.050588235294117635     5.385393901353602E-4
0.0655432489451477        0.04799253034547152      2.210566958900637E-4
0.06763132911392407       0.04541549953314658      1.8199342525711018E-4
0.06973892405063292       0.042857142857142844     9.387381969473657E-10
0.07186603375527427       0.04031746031746032      4.800588385284187E-4
0.07401265822784811       0.03779645191409897      0.003214782421002718
0.07617879746835443       0.035294117647058816     0.0035787195663709763
0.07836445147679326       0.03281045751633984      4.2735993269961853E-4
0.08056962025316457       0.0303454715219421       0.0026000824808394257
0.08279430379746835       0.02789915966386555      0.012757022751075505
0.08503850210970466       0.025471521942110182     0.0126669249825011
0.08730221518987345       0.02306255835667601      0.0027460601947766642
0.08958544303797468       0.02067226890756302      0.010270718113115458
0.09188818565400843       0.018300653594771232     0.006291446093475711
0.09421044303797471       0.01594771241830067      0.01304051639050723
0.09655221518987345       0.013613445378151238     0.008063651479607543
0.09891350210970468       0.011297852474323066     0
0.10129430379746836       0.009000933706816065     0.7558729854906664
0.10369462025316455       0.006722689075630239     200.145829428406
0.10611445147679324       0.004463118580765631     1302.7982633749282
9.935897435897432E-4      0.2631932773109244       227757.56566509022
0.0014807692307692304     0.2593650793650794       231886.17653214568
0.0019615384615384603     0.2555555555555556       238680.98846110975
0.002435897435897435      0.2517647058823529       250057.26141482653
0.002903846153846153      0.24799253034547153      269565.40733115305
0.003365384615384614      0.24423902894491134      301086.9357359289
0.003820512820512819      0.24050420168067232      346916.1031510666
0.004269230769230767      0.23678804855275448      406299.7465005477
0.004711538461538458      0.2330905695611578       475971.1408893604
0.005147435897435896      0.22941176470588234      552264.675584226
0.005576923076923074      0.2257516339869281       631763.0108609729
0.0059999999999999975     0.22211017740429506      711604.9493024286
0.0064166666666666625     0.21848739495798328      789635.894383171
0.006826923076923075      0.21488328664799253      864393.8617149094
0.0072307692307692255     0.21129785247432312      934965.7731635494
0.007628205128205125      0.20773109243697482      1000823.9487433948
0.008019230769230766      0.20418300653594776      1061675.604773199
0.008403846153846152      0.20065359477124184      1117384.7832674822
0.008782051282051279      0.19714285714285718      1167910.4194538412
0.009153846153846151      0.19365079365079368      1213260.274607826
0.009519230769230764      0.19017740429505137      1253510.8542723467
0.009878205128205123      0.18672268907563028      1288749.9891765804
0.010230769230769229      0.18328664799253036      1319050.239971744
0.010576923076923074      0.17986928104575167      1344588.1056421131
0.010916666666666661      0.17647058823529418      1365380.7855499694
0.011249999999999996      0.17309056956115781      1381649.2837779217
0.011576923076923073      0.16972922502334267      1393422.7812546599
0.011897435897435893      0.1663865546218488       1400908.7277439716
0.012211538461538461      0.16306255835667607      1404355.6555058188
0.012519230769230762      0.15975723622782448      1403714.6339986266
0.012820512820512811      0.15647058823529417      1399194.0950806916
0.013115384615384607      0.153202614379085        1390813.6321265595
0.01340384615384615       0.14995331465919703      1379325.3851268252
0.013685897435897426      0.14672268907563027      1364140.2484853475
0.01396153846153846       0.1435107376283847       1345168.1354406523
0.014230769230769222      0.14031746031746034      1324016.9234342098
0.01449358974358974       0.1371428571428572       1300076.160616195
0.014749999999999994      0.13398692810457521      1272552.9102648771
0.015                     0.1308496732026144       1243166.8465291548
0.01654166666666666       0.12773109243697484      1257610.2241502395
0.01810284810126583       0.12463118580765638      1205268.992856902
0.01968354430379747       0.12154995331465922      1068788.6493492918
0.02128375527426162       0.11848739495798322      849844.2290666281
0.022903481012658232      0.11544351073762837      559618.3465539501
0.024542721518987332      0.1124183006535948       247580.44370710515
0.026201476793248947      0.10941176470588238      46561.964566155635
0.02787974683544303       0.1064239028944911       16144.203836473174
0.02957753164556963       0.1034547152194211       7303.038522842451
0.0312948312236287        0.10050420168067227      4005.3498685120517
0.03303164556962025       0.09757236227824465      546.8250482658541
0.03478797468354431       0.09465919701213821      66.59629360573632
0.03656381856540087       0.09176470588235294      8.310348911702247
0.03835917721518989       0.0888888888888889       1.155872209061489
0.04017405063291138       0.08603174603174604      0
0.0420084388185654        0.08319327731092437      0
0.043862341772151904      0.08037348272642389      0
0.04573575949367088       0.07757236227824463      8.617042768827953E-4
0.04762869198312239       0.07478991596638655      0.0010326735594335832
0.04954113924050632       0.07202614379084965      6.698367426199939E-4
0.05147310126582277       0.06928104575163399      3.313759920527991E-4
0.05342457805907172       0.06655462184873949      1.5264022695106236E-5
0.055395569620253174      0.06384687208216619      7.767232194018445E-6
0.0573860759493671        0.06115779645191408      6.473005850860497E-5
0.059396097046413514      0.0584873949579832       2.982862658283737E-4
0.06142563291139241       0.0558356676003735       6.764984116160311E-4
0.06347468354430381       0.05320261437908497      4.1974790769925185E-4
0.0655432489451477        0.050588235294117656     1.3035933394163354E-4
0.06763132911392407       0.04799253034547152      1.0046838290894998E-4
0.06973892405063294       0.04541549953314659      1.9396548147303645E-8
0.0718660337552743        0.04285714285714285      8.839991632206129E-4
0.07401265822784808       0.04031746031746032      0.0030458817562216884
0.07617879746835444       0.03779645191409897      0.0027401464915450978
0.07836445147679323       0.0352941176470588       3.6261927129947475E-4
0.08056962025316457       0.03281045751633984      0.003276874785667197
0.08279430379746835       0.0303454715219421       0.01198172427287647
0.08503850210970465       0.02789915966386555      0.011431885416789142
0.08730221518987347       0.025471521942110182     0.008140394212898788
0.08958544303797472       0.023062558356676005     0.017707750733350472
0.09188818565400846       0.02067226890756301      0.005651118054614754
0.0942104430379747        0.018300653594771232     0.027422380000978692
0.09655221518987345       0.015947712418300668     0.004166833075775171
0.09891350210970468       0.013613445378151238     0.005292304668761172
0.10129430379746836       0.011297852474323066     0
0.10369462025316455       0.009000933706816067     0.7549179315633525
0.10611445147679328       0.0067226890756302395    202.87885378973132
0.10855379746835446       0.00446311858076563      1302.7849498470653
9.935897435897432E-4      0.2670401493930906       228920.58863492048
0.0014807692307692304     0.2631932773109244       233883.66289776875
0.0019615384615384603     0.2593650793650794       242614.52137739508
0.002435897435897435      0.2555555555555556       258248.6914002606
0.0029038461538461527     0.25176470588235295      285408.9992690754
0.0033653846153846134     0.24799253034547153      327327.3177817519
0.003820512820512819      0.24423902894491134      384427.3039218325
0.004269230769230768      0.24050420168067232      453832.7631086493
0.00471153846153846       0.2367880485527544       531534.2367559287
0.005147435897435896      0.2330905695611578       613744.9018236905
0.005576923076923074      0.22941176470588234      697193.3158067311
0.005999999999999998      0.22575163398692816      779366.0839260804
0.0064166666666666625     0.22211017740429506      858537.6996347689
0.0068269230769230724     0.21848739495798322      933632.3740947769
0.0072307692307692255     0.21488328664799258      1004025.6802086169
0.007628205128205125      0.21129785247432312      1069372.0065391199
0.008019230769230763      0.20773109243697482      1129513.0207589676
0.008403846153846152      0.20418300653594776      1184384.0219232617
0.008782051282051279      0.20065359477124184      1233992.4798002108
0.009153846153846155      0.19714285714285718      1278400.7315248884
0.009519230769230766      0.19365079365079368      1317668.852305109
0.009878205128205126      0.19017740429505137      1351919.926657594
0.01023076923076923       0.18672268907563028      1381295.6755374607
0.010576923076923074      0.18328664799253036      1405854.8635552337
0.010916666666666665      0.17986928104575167      1425839.7346796535
