% Model:              BurgersEquation.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 4 2026, 17:49
% Dimension:          2
% Nodes:              181621
% Expressions:        1
% Description:        Surface
% X                       par1par                  Dependent variable u
-0.33066666666666694      0                        0.861808958492377
-0.3293333333333336       0                        0.8596767176393254
-0.32800000000000024      0                        0.8575293741432934
-0.3266666666666669       0                        0.8553669841273465
-0.3253333333333336       0                        0.8531896048936215
-0.32400000000000023      0                        0.8509972364421188
-0.3226666666666669       0                        0.8487899360809467
-0.32133333333333347      0                        0.8465677622942405
-0.32000000000000006      0                        0.844330715082
-0.3186666666666668       0                        0.8420788529283968
-0.3173333333333335       0                        0.8398122354902602
-0.3160000000000003       0                        0.8375308627675906
-0.314666666666667        0                        0.8352347944114565
-0.3133333333333336       0                        0.8329240912418922
-0.3120000000000002       0                        0.8305987532588975
-0.31066666666666687      0                        0.8282588412710902
-0.30933333333333357      0                        0.8259044172520352
-0.3080000000000002       0                        0.8235354812017326
-0.3066666666666669       0                        0.8211520950768172
-0.30533333333333357      0                        0.8187543219945277
-0.3040000000000002       0                        0.816342161954864
-0.30266666666666686      0                        0.8139156780527675
-0.30133333333333345      0                        0.8114749345391117
-0.30000000000000004      0                        0.8090199314138968
-0.2986666666666668       0                        0.8065507329004802
-0.2973333333333335       0                        0.8040674043731516
-0.29600000000000026      0                        0.8015699458319115
-0.2946666666666669       0                        0.7990584226184646
-0.29333333333333356      0                        0.7965329012201214
-0.2920000000000002       0                        0.7939933816368823
-0.29066666666666685      0                        0.7914399303185558
-0.28933333333333355      0                        0.7888726148549003
-0.2880000000000002       0                        0.7862914352459164
-0.28666666666666685      0                        0.7836964590390968
-0.28533333333333355      0                        0.7810877549159014
-0.2840000000000002       0                        0.7784653228763303
-0.2826666666666669       0                        0.7758292315549693
-0.28133333333333355      0                        0.7731795507140594
-0.2800000000000002       0                        0.7705162803536008
-0.2786666666666669       0                        0.7678394901845098
-0.27733333333333354      0                        0.7651492510387162
-0.27600000000000025      0                        0.7624455629162202
-0.27466666666666695      0                        0.759728496593337
-0.2733333333333336       0                        0.7569981239604247
-0.27200000000000024      0                        0.7542544450174835
-0.27066666666666694      0                        0.7514975315951266
-0.26933333333333354      0                        0.7487274566307126
-0.26800000000000024      0                        0.7459442201242414
-0.26666666666666694      0                        0.7431478949493585
-0.2653333333333336       0                        0.7403385550788286
-0.26400000000000023      0                        0.7375162005126519
-0.26266666666666694      0                        0.7346809051560736
-0.26133333333333353      0                        0.7318327440055085
-0.2600000000000002       0                        0.7289717170609568
-0.2586666666666669       0                        0.7260978992476702
-0.2573333333333335       0                        0.7232113665737934
-0.25600000000000017      0                        0.7203121190393262
-0.2546666666666669       0                        0.7174002325777729
-0.2533333333333335       0                        0.7144757841969284
-0.2520000000000002       0                        0.711538773896793
-0.2506666666666669       0                        0.7085892786072088
-0.24933333333333357      0                        0.7056273763233838
-0.24800000000000022      0                        0.7026530670453183
-0.24666666666666687      0                        0.6996664286871213
-0.24533333333333351      0                        0.6966675402190216
-0.24400000000000016      0                        0.6936564016410195
-0.24266666666666686      0                        0.6906330918392635
-0.24133333333333354      0                        0.6875976907464554
-0.2400000000000002       0                        0.6845501983625955
-0.2386666666666669       0                        0.6814906945334932
-0.2373333333333335       0                        0.6784192601416231
-0.23600000000000015      0                        0.6753358951869856
-0.23466666666666688      0                        0.6722406804625184
-0.23333333333333356      0                        0.6691336977876209
-0.23200000000000026      0                        0.6660149471622933
-0.23066666666666694      0                        0.6628845103139197
-0.22933333333333356      0                        0.6597424699858274
-0.2280000000000002       0                        0.6565888261780162
-0.2266666666666669       0                        0.6534236615394884
-0.22533333333333355      0                        0.6502470597243553
-0.22400000000000025      0                        0.6470590207326167
-0.2226666666666669       0                        0.6438596281219172
-0.22133333333333355      0                        0.6406489664438666
-0.2200000000000002       0                        0.6374270356984651
-0.21866666666666695      0                        0.6341939203388804
-0.21733333333333366      0                        0.6309497058007929
-0.21600000000000041      0                        0.6276943920842025
-0.21466666666666703      0                        0.6244280645245394
-0.21333333333333362      0                        0.6211508094279876
-0.21200000000000024      0                        0.6178626267945475
-0.21066666666666692      0                        0.6145636028285115
-0.2093333333333336       0                        0.6112538246928628
-0.20800000000000024      0                        0.6079332923876017
-0.20666666666666694      0                        0.6046020929723448
-0.2053333333333336       0                        0.6012603144530352
-0.20400000000000024      0                        0.5979079568296733
-0.20266666666666697      0                        0.5945451080035267
-0.20133333333333367      0                        0.5911718568095268
-0.2000000000000004       0                        0.5877882032476736
-0.19866666666666707      0                        0.5843942360470777
-0.19733333333333375      0                        0.5809900448575577
-0.1960000000000004       0                        0.5775756296791132
-0.19466666666666704      0                        0.57415108005476
-0.19333333333333363      0                        0.5707164864349724
-0.19200000000000023      0                        0.5672718488197508
-0.1906666666666669       0                        0.5638172575519476
-0.18933333333333355      0                        0.5603528038683371
-0.18800000000000022      0                        0.5568784877689196
-0.1866666666666669       0                        0.5533944003821906
-0.18533333333333357      0                        0.5499006337167448
-0.18400000000000022      0                        0.5463971877725821
-0.18266666666666695      0                        0.5428841544495213
-0.18133333333333365      0                        0.5393616265133766
-0.18000000000000038      0                        0.5358296039641484
