% Model:              DA_Temp_h=147mm_regv6_58BOS.mph
% Version:            COMSOL 6.2.0.290
% Date:               Sep 9 2026, 10:39
% Dimension:          2
% Nodes:              22321
% Expressions:        1
% Description:        Surface
% R                       Z                        Temperature
0.05912499999999998       2.6727272727272765E-4    295.15
0.009750000000000002      0.14673272727272724      445.05386725752027
0.009750000000000002      0.147                    445.1931421411392
0.06                      0                        295.14999999999975
0.05999999999999999       2.6727272727272765E-4    295.1499999999997
0.01046842105263158       0.14673272727272726      444.6640302563065
0.01046842105263158       0.147                    444.82691620665724
0.060633333333333324      0                        295.1499999999997
0.06063333333333333       2.672727272727277E-4     295.1499999999997
0.01115526315789474       0.14673272727272726      444.2706271718086
0.01115526315789474       0.147                    444.4569510185903
0.06129225589225589       0                        295.1499999999997
0.061292255892255884      2.6727272727272765E-4    295.1499999999997
0.011810526315789476      0.14673272727272726      443.8774403864941
0.011810526315789476      0.147                    444.09153377835906
0.06197676767676768       0                        295.1499999999997
0.061976767676767686      2.6727272727272765E-4    295.1499999999997
0.012434210526315792      0.14673272727272726      443.48732439710886
0.012434210526315792      0.147                    443.7240764365942
0.06268686868686868       0                        295.1499999999997
0.06268686868686868       2.6727272727272765E-4    295.1499999999997
0.013026315789473686      0.14673272727272726      443.1040579342734
0.013026315789473686      0.147                    443.36692893684983
0.06342255892255894       0                        295.1499999999997
0.06342255892255894       2.6727272727272765E-4    295.1499999999997
0.01358684210526316       0.14673272727272726      442.72826682033144
0.01358684210526316       0.147                    443.019467713926
0.0641838383838384        0                        295.1499999999997
0.0641838383838384        2.6727272727272765E-4    295.1499999999997
0.014115789473684212      0.14673272727272726      442.36381945537136
0.014115789473684212      0.147                    442.67338027438376
0.0649707070707071        0                        295.1499999999997
0.06497070707070707       2.6727272727272765E-4    295.1499999999997
0.014613157894736842      0.14673272727272726      442.01332992420606
0.014613157894736842      0.147                    442.3416378580333
0.06578316498316497       0                        295.1499999999997
0.06578316498316494       2.6727272727272765E-4    295.1499999999997
0.015078947368421053      0.14673272727272726      441.6785093111247
0.015078947368421053      0.147                    442.02242047479024
0.06662121212121211       0                        295.1499999999997
0.06662121212121211       2.6727272727272765E-4    295.1499999999997
0.015513157894736843      0.14673272727272726      441.36118327110665
0.015513157894736843      0.147                    441.7234214590825
0.06748484848484848       0                        295.1499999999997
0.06748484848484848       2.672727272727277E-4     295.1499999999997
0.015915789473684213      0.14673272727272726      441.0627136203474
0.015915789473684213      0.147                    441.43988281657573
0.06837407407407409       0                        295.1499999999997
0.06837407407407406       2.672727272727277E-4     295.1499999999997
0.01628684210526316       0.14673272727272724      440.78405102110617
0.01628684210526316       0.147                    441.17574037286255
0.0692888888888889        0                        295.1499999999997
0.06928888888888891       2.6727272727272765E-4    295.1499999999997
0.016626315789473687      0.14673272727272726      440.52659853910524
0.016626315789473687      0.147                    440.9333318726241
0.07022929292929292       0                        295.1499999999997
0.07022929292929295       2.6727272727272776E-4    295.1499999999997
0.01693421052631579       0.14673272727272726      440.29131261851103
0.01693421052631579       0.147                    440.7119280003389
0.0711952861952862        0                        295.1499999999997
0.0711952861952862        2.6727272727272776E-4    295.1499999999997
0.017210526315789478      0.14673272727272726      440.07922573143526
0.017210526315789478      0.147                    440.512045320509
0.07218686868686869       0                        295.1499999999997
0.07218686868686872       2.6727272727272776E-4    295.1499999999997
0.017455263157894738      0.14673272727272726      439.8901385884929
0.017455263157894738      0.147                    440.3337518765276
0.07320404040404041       0                        295.1499999999997
0.07320404040404041       2.6727272727272776E-4    295.1499999999997
0.017668421052631583      0.14673272727272726      439.72444817248095
0.017668421052631583      0.147                    440.1733594062172
0.07424680134680134       0                        295.1499999999997
0.07424680134680134       2.6727272727272776E-4    295.1499999999997
0.01785                   0.14673272727272724      439.5825509746263
0.01785                   0.147                    440.02619824764776
0.07531515151515153       0                        295.1499999999997
